,사업자등록번호,데이터수집일자,기업명,기업영문명,대표자명,종업원수,종업원수기준년월,산업분류코드,산업분류코드설명,기업규모,기업형태,업태명,설립일,이메일주소,전화번호,팩스전화번호,우편번호,주소,상세주보,휴폐업구분,상태발생일자,휴폐업수정일,CRI등급,CRI기준일,결산일자,매출액,영업이익,자본총계금액,부채총계금액,자산총계금액,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
9427,4188107189,20221022,워터**,,박*,4.0,2020-01,42311,일반전기 공사업,중소기업,일반,건 설 업,20100426,,063-276-4112,,,전라북도 전주시 덕진구 사평로 5-45 (덕진동1가),,,,,B1,,,,,,,,I,20221104,,
9428,1268109813,20221022,제이에**,,김홍보외***,8.0,2020-02,41220,토목시설물 건설업,중소기업,일반,건 설 업,20000718,,033-742-4091,,,강원 원주시 흥업면 원문로 865-4 (사제리),,,,,C3,,,,,,,,I,20221104,,
9429,2278108960,20221022,일우**,,김**,8.0,2019-03,41220,토목시설물 건설업,중소기업,일반,건 설 업,20000301,,033-633-0472,,,강원도 원주시 건강로 17-1 402호 (반곡동),,,,,B2,,,,,,,,I,20221104,,
9430,1208700733,20221022,우아한***,,김범준외***,1580.0,2022-01,58222,응용 소프트웨어 개발 및 공급업,중견기업,외감,정보통신업,20110310,,02-1600-7001,,,"서울특별시 송파구 위례성대로 2 (방이동,장은빌딩)",,,,,B1,,,,,,,,I,20221104,,
9431,2188103059,20221022,대상정***,,오**,149.0,2022-04,58222,응용 소프트웨어 개발 및 공급업,중견기업,외감,정보통신업,19910705,,02-3408-0114,,,"서울특별시 광진구 천호대로 549 8층, 9층 (중곡동,지타워)",,,,,A3,,,,,,,,I,20221104,,
9432,2118700948,20221022,아이엠***,,신**,7.0,2022-06,63120,포털 및 기타 인터넷 정보 매개 서비스업,중소기업,외감,정보통신업,20031001,,02-3444-5595,,,"서울특별시 강남구 도산대로4길 15 7층 (논현동,큐브타워)",,,,,C2,,,,,,,,I,20221104,,
9433,1198607101,20221022,제이티**,,이**,12.0,2019-03,58222,응용 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,20131017,,02-1644-4265,,,"경기 광명시 하안로 108 901호 (소하동,에이스광명타워)",,,,,B2,,,,,,,,I,20221104,,
9434,1258101125,20221022,서진**,,김**,15.0,2019-03,42200,건물설비 설치 공사업,중소기업,일반,건 설 업,20021023,,031-683-0073,,,경기 평택시 청북면 한산길 113-26,,,,,C3,,,,,,,,I,20221104,,
9435,4168104642,20221022,삼구**,,정**,6.0,2020-04,41200,토목 건설업,중소기업,일반,건 설 업,19950808,,062-655-2462,,,대구광역시 북구 침산남로31길 25 2층 (침산동),,,,,A3,,,,,,,,I,20221104,,
9436,4178107486,20221022,삼일산***,,박**,8.0,2019-03,41221,도로 건설업,중소기업,일반,건 설 업,20001125,,061-685-4220,,,전라남도 여수시 시청서4길 46-8 (학동),,,,,B2,,,,,,,,I,20221104,,
9437,2148106192,20221022,케이씨***,,윤희영외***,1210.0,2022-06,41220,토목시설물 건설업,대기업,등록,건 설 업,19890127,,02-513-5755,,,서울 서초구 강남대로 587 (잠원동),,,,,A2,,,,,,,,I,20221104,,
9438,2238104902,20221022,티에스**,,함**,4.0,2019-03,41220,토목시설물 건설업,중소기업,일반,건 설 업,20080520,,033-433-6637,,,강원도 홍천군 북방면 송학정로 111 (하화계리),,,,,B3,,,,,,,,I,20221104,,
9439,1228100134,20221022,아이**,,민**,10.0,2019-03,42412,"도배, 실내 장식 및 내장 목공사업",중소기업,일반,건 설 업,19970401,,032-578-0102,,,"인천 서구 경명대로 701 403호 (공촌동,SI빌딩)",,,,,B2,,,,,,,,I,20221104,,
9440,1148602866,20221022,메이**,,김**,34.0,2019-03,58221,시스템 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,20111021,,02-2038-2993,,,"서울 금천구 가산디지털2로 98 제9층 제1-912, 913호 (가산동,아이티캐슬)",,,,,A3,,,,,,,,I,20221104,,
9441,4168107419,20221022,유에스아***,,이**,3.0,2020-02,41220,토목시설물 건설업,중소기업,일반,건 설 업,20021231,,061-755-3361,,,전라남도 순천시 서면 삼산로 299 (선평리),,,,,B1,,,,,,,,I,20221104,,
9442,1238101777,20221022,환경에너지***,,이**,842.0,2022-04,38210,지정 외 폐기물 처리업,중견기업,외감,"수도, 하수 및 폐기물 처리, 원료 재생업",20020118,,031-779-5100,,,"경기 안양시 동안구 평촌대로212번길 55 6층 (관양동,대고빌딩)",,,,,A2,,,,,,,,I,20221104,,
9443,4128104957,20221022,남양**,,마**,288.0,2022-04,41220,토목시설물 건설업,중견기업,외감,건 설 업,19891027,,062-2311-0416,,,"전남 나주시 예향로 4073 4층 (송월동,협진빌딩)",,,,,B1,,,,,,,,I,20221104,,
9444,4168105660,20221022,한림**,,최영준외***,11.0,2019-03,41221,도로 건설업,중소기업,일반,건 설 업,19920701,,061-725-7451,,,전라남도 순천시 팔마5길 61 (연향동),,,,,B2,,,,,,,,I,20221104,,
9445,2248108813,20221022,대덕종***,,김**,28.0,2019-03,41220,토목시설물 건설업,중소기업,일반,건 설 업,20041117,,033-334-6904,,,강원도 평창군 미탄면 샘내천길 94 2층 (창리),,,,,B1,,,,,,,,I,20221104,,
9446,3128108411,20221022,세진**,,신**,8.0,2019-03,41220,토목시설물 건설업,중소기업,일반,건 설 업,19960822,,041-556-4890,,,"충청남도 천안시 동남구 청수4로 10 701호 (청당동,청당534타워)",,,,,B3,,,,,,,,I,20221104,,
9447,2208109206,20221022,드림**,,유**,131.0,2022-06,61210,유선통신업,중견기업,외감,정보통신업,19970731,,02-6007-6248,,,"서울 구로구 디지털로31길 61 8층 (구로동,드림마크원데이터센타)",,,,,B3,,,,,,,,I,20221104,,
9448,4178105008,20221022,세일종***,,이**,17.0,2019-03,41000,종합 건설업,중소기업,일반,건 설 업,19920620,,061-643-3350,,,전남 여수시 한재로 119 (광무동),,,,,B2,,,,,,,,I,20221104,,
9449,2138600486,20221022,삼정데이타***,,오**,72.0,2019-03,58221,시스템 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,19970702,,02-2029-0375,,,"서울특별시 구로구 디지털로 306 제4층 제416호, 제417호, 제421호 (구로동,대륭포스트타워2차)",,,,,B1,,,,,,,,I,20221104,,
9450,4178105137,20221022,삼흥**,,정**,229.0,2022-04,42312,내부 전기배선 공사업,중소기업,외감,건 설 업,19901029,,061-684-3144,,,전라남도 여수시 소라면 덕양로 295 (덕양리),,,,,B1,,,,,,,,I,20221104,,
9451,4188107213,20221022,천우에***,,김**,9.0,2019-03,42132,콘크리트 및 철근 공사업,중소기업,일반,건 설 업,19940502,,063-252-8131,,,전라북도 전주시 덕진구 신복로 34-24 (팔복동1가),,,,,C3,,,,,,,,I,20221104,,
9452,1148104533,20221022,태성에스컬***,,윤**,116.0,2021-10,42209,기타 건물 관련설비 설치 공사업,중소기업,일반,건 설 업,19960117,,02-582-9060,,,서울특별시 서초구 서초대로27길 21 2층 (방배동),,,,,B1,,,,,,,,I,20221104,,
9453,1208107728,20221022,세종종***,,강천성외***,6.0,2020-04,42000,전문직별 공사업,중소기업,일반,건 설 업,19900327,,02-569-4457,,,"경기 화성시 봉담읍 와우안길 17 804호 (와우리,수원대학교고운첨단과학기술연구원)",,,,,B1,,,,,,,,I,20221104,,
9454,2118601923,20221022,와이**,,강**,310.0,2022-03,58200,소프트웨어 개발 및 공급업,중소기업,외감,정보통신업,20000615,,02-3404-6100,,,"경기 성남시 분당구 대왕판교로644번길 49 5,6층 (삼평동,디티씨타워)",,,,,A3,,,,,,,,I,20221104,,
9455,2208107047,20221022,신영**,,이**,39.0,2018-09,41200,토목 건설업,중소기업,일반,건 설 업,19981201,,02-564-7246,,,"서울특별시 송파구 법원로 128 지하1층 비지130호 (문정동,문정에스케이브이원지엘메트로시티)",,,,,A3,,,,,,,,I,20221104,,
9456,1188800471,20221022,세*,,김**,12.0,2019-03,41229,기타 토목 시설물 건설업,중소기업,일반,건 설 업,20160930,,055-794-2995,,,경남 합천군 합천읍 서산길 29 (서산리),,,,,C2,,,,,,,,I,20221104,,
9457,1208108424,20221022,딜라**,,김**,1072.0,2022-05,60222,유선방송업,중견기업,외감,정보통신업,20000125,,02-550-3009,,,"서울특별시 강남구 테헤란로103길 9 (삼성동,제일빌딩)",,,,,C1,,,,,,,,I,20221104,,
9458,2268104781,20221022,케이탑***,,조**,25.0,2019-03,58221,시스템 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,20060124,,033-745-8610,,,강원도 원주시 솔우물1길 1-2 2층 (무실동),,,,,B2,,,,,,,,I,20221104,,
9459,1178108104,20221022,엠비씨***,,조**,373.0,2022-04,60221,프로그램 공급업,중견기업,외감,정보통신업,19930927,,031-995-0011,,,"경기 고양시 일산동구 호수로 596 (장항동,엠비씨드림센터)",,,,,A3,,,,,,,,I,20221104,,
9460,4168108388,20221022,케이제***,,황**,21.0,2022-06,42500,시설물 유지관리 공사업,중소기업,일반,건 설 업,20041110,,061-743-5025,,,전라남도 장성군 장성읍 단풍로 51 (영천리),,,,,B2,,,,,,,,I,20221104,,
9461,4158106343,20221022,동보**,,김**,7.0,2019-03,41221,도로 건설업,중소기업,일반,건 설 업,20010131,,061-542-8800,,,"전라남도 고흥군 고흥읍 고흥로 1892-11 다동 (남계리,공장)",,,,,B3,,,,,,,,I,20221104,,
9462,2208100164,20221022,에스케이커뮤니케***,,장**,189.0,2021-12,63120,포털 및 기타 인터넷 정보 매개 서비스업,대기업,외감,정보통신업,19960919,,070-7401-1471,,,"서울특별시 중구 소월로2길 30 (남대문로5가,티타워)",,,,,A3,,,,,,,,I,20221104,,
9463,4118100655,20221022,모*,,김현준외 ***,4.0,2019-03,42120,기반조성 관련 전문공사업,중소기업,일반,건 설 업,20061227,,061-287-5110,,,전남 신안군 팔금면 탑목개길 160-1 (읍리),,,,,C1,,,,,,,,I,20221104,,
9464,4128105659,20221022,제이아***,,박**,62.0,2022-05,41220,토목시설물 건설업,중소기업,외감,건 설 업,19941029,,062-607-5512,,,"광주 동구 천변우로 339 1802호 (수기동,제일오피스텔)",,,,,A2,,,,,,,,I,20221104,,
9465,1208700223,20221022,리*,,배**,358.0,2021-12,63991,데이터베이스 및 온라인정보 제공업,중소기업,외감,정보통신업,20080331,,02-2051-0331,,,"서울 강남구 테헤란로 325 4층, 10층, 11층 (역삼동,어반벤치빌딩)",,,,,C3,,,,,,,,I,20221104,,
9466,1168109321,20221022,하늘**,,임**,86.0,2021-12,58111,교과서 및 학습서적 출판업,중소기업,외감,정보통신업,19990801,,02-761-3200,,,서울특별시 양천구 오목로 282 2층 일부 (목동),,,,,A3,,,,,,,,I,20221104,,
9467,2118806976,20221022,창성**,,신기섭외***,116.0,2022-07,41100,건물 건설업,중견기업,외감,건 설 업,20090605,,02-548-4800,,,"서울 강남구 학동로 160 3층 (논현동,창성빌딩)",,,,,B3,,,,,,,,I,20221104,,
9468,2248108056,20221022,우진종***,,방**,7.0,2019-03,41220,토목시설물 건설업,중소기업,일반,건 설 업,20060213,,033-343-9466,,,강원도 횡성군 횡성읍 어사매로 61 (읍상리),,,,,B1,,,,,,,,I,20221104,,
9469,2278109594,20221022,유진종***,,송**,19.0,2022-05,41220,토목시설물 건설업,중소기업,일반,건 설 업,19920618,,033-635-6405,,,강원 속초시 동해대로 4329 (교동),,,,,B2,,,,,,,,I,20221104,,
9470,4168105006,20221022,씨에스**,,우**,16.0,2019-03,41220,토목시설물 건설업,중소기업,일반,건 설 업,20021022,,062-433-5652,,,전남 완도군 고금면 고금로 683 (덕암리),,,,,A2,,,,,,,,I,20221104,,
9471,1238103129,20221022,성*,,손**,11.0,2008-03,63100,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",중소기업,일반,정보통신업,20010220,,031-837-8545,,,"경기도 안산시 단원구 광덕1로 63 205호 (초지동,메디프라자)",,,,,C1,,,,,,,,I,20221104,,
9472,2118602453,20221022,투비소**,,이경찬외***,204.0,2022-06,58221,시스템 소프트웨어 개발 및 공급업,중소기업,등록,정보통신업,20000708,,02-2140-7700,,,"서울 강남구 봉은사로 617 3, 4, 5층 (삼성동,인탑스빌딩)",,,,,C1,,,,,,,,I,20221104,,
9473,2138109921,20221022,코*,,김상준외***,68.0,2022-04,63111,자료 처리업,중소기업,외감,정보통신업,19910115,,02-3462-6400,,,서울특별시 강남구 도곡로6길 10 (도곡동),,,,,A2,,,,,,,,I,20221104,,
9474,4168108220,20221022,세종**,,서**,17.0,2022-05,42132,콘크리트 및 철근 공사업,중소기업,일반,건 설 업,20190701,,061-781-3535,,,전라남도 구례군 구례읍 구례로 517-8 (봉동리),,,,,B2,,,,,,,,I,20221104,,
9475,1168100512,20221022,경원**,,서**,27.0,2021-04,58221,시스템 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,19980704,,031-706-2886,,,"경기 성남시 분당구 야탑로81번길 10 505호 (야탑동,아미고타워)",,,,,A2,,,,,,,,I,20221104,,
9476,6118709916,20221022,대한**,,김**,5.0,2022-07,41229,기타 토목 시설물 건설업,중소기업,신설,건 설 업,20210203,,,,,경기도 남양주시 오남읍 양지로삭다니1길 14-33 나동 (양지리),,,,,C2,,,,,,,,I,20221104,,
9477,1248607714,20221022,태영정보***,,함**,24.0,2019-03,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,20090303,,031-237-4648,,,"충청남도 서산시 율지7로 25, 2층 (동문동)",,,,,B1,,,,,,,,I,20221104,,
9478,1248708647,20221022,인스에듀테***,,서**,10.0,2022-05,58222,응용 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,20140410,,031-242-6164,,,"경기도 수원시 영통구 광교중앙로 170 A동 1001,1002호 (하동,광교효성해링턴타워)",,,,,B3,,,,,,,,I,20221104,,
9479,1198600989,20221022,유니온플***,,전**,38.0,2021-04,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반,정보통신업,20140109,,02-6959-8870,,,"서울 구로구 디지털로33길 55 1303호 (구로동,이앤씨벤처드림타워2차)",,,,,A2,,,,,,,,I,20221104,,
9480,1198608309,20221022,도원정보***,,김**,12.0,2019-03,63120,포털 및 기타 인터넷 정보 매개 서비스업,중소기업,일반,정보통신업,20090729,,02-2083-8501,,,"경기도 안양시 동안구 흥안대로 445 6층 615호 (평촌동,안양평촌동지식산업센터)",,,,,B1,,,,,,,,I,20221104,,
9481,1228600884,20221022,대우산***,,한**,402.0,2022-06,41100,건물 건설업,중견기업,외감,건 설 업,20111210,,02-6244-7000,,,"인천광역시 연수구 컨벤시아대로 69 601호 (송도동,송도밀레니엄)",,,,,B1,,,,,,,,I,20221104,,
9482,3078502225,20221022,미**,,김영진외 ***,195.0,2019-03,58111,교과서 및 학습서적 출판업,중견기업,외감,정보통신업,19990508,,041-861-3114,,,세종 연동면 청연로 492-14 (내판리),,,,,A2,,,,,,,,I,20221104,,
9483,4178100681,20221022,호반**,,김명열외***,1050.0,2022-04,41229,기타 토목 시설물 건설업,대기업,외감,건 설 업,19960801,,02-6177-0000,,,"서울특별시 서초구 양재대로2길 18 (우면동,호반파크2관)",,,,,A2,,,,,,,,I,20221104,,
9484,4138108284,20221022,두원**,,김**,11.0,2019-03,41220,토목시설물 건설업,중소기업,일반,건 설 업,19990208,,061-852-0114,,,전라남도 화순군 화순읍 배바위길 5 (대리),,,,,C1,,,,,,,,I,20221104,,
9485,2298108482,20221022,대영**,,박**,9.0,2021-05,42491,"미장, 타일 및 방수 공사업",중소기업,일반,건 설 업,19941024,,02-538-9391,,,"서울특별시 강남구 논현로12길 19-6, 5층 (개포동,우도빌딩)",,,,,C3,,,,,,,,I,20221104,,
9486,1198100104,20221022,와이즈와***,,신**,422.0,2022-05,58200,소프트웨어 개발 및 공급업,중소기업,외감,정보통신업,20030909,,02-6265-3044,,,"서울 성동구 성수일로 10 10층 (성수동1가,서울숲ITCT지식산업센터)",,,,,B1,,,,,,,,I,20221104,,
9487,1208608619,20221022,네오**,,김종내외***,9.0,2019-03,28422,일반용 전기 조명장치 제조업,중소기업,일반,제 조 업,20010306,,001-588-9820,,,"서울특별시 강남구 논현로152길 21 1층 (신사동,디오빌딩)",,,,,C2,,,,,,,,I,20221104,,
9488,4108601211,20221022,부*,,임**,6.0,2019-03,42201,배관 및 냉ㆍ난방 공사업,중소기업,일반,건 설 업,20100421,,062-655-5589,,,광주광역시 서구 화개중앙로 57 (금호동),,,,,B2,,,,,,,,I,20221104,,
9489,1248108049,20221022,대한**,,박**,17.0,2019-03,41000,종합 건설업,중소기업,일반,건 설 업,19950821,,031-355-6666,,,"경기도 화성시 남양읍 주석로80번길 2 201호 (북양리,이지타워)",,,,,A3,,,,,,,,I,20221104,,
9490,1208600128,20221022,하**,,박**,615.0,2022-06,59201,음악 및 기타 오디오물 출판업,중견기업,유가증권시장,정보통신업,20050204,,02-3444-0105,,,"서울특별시 용산구 한강대로 42 (한강로3가,용산트레이드센터)",,,,,B1,,,,,,,,I,20221104,,
9491,1148100151,20221022,롯데**,,하**,3473.0,2022-06,41000,종합 건설업,대기업,외감,건 설 업,19590203,,02-3480-9114,,,서울 서초구 잠원로14길 29 (잠원동),,,,,A2,,,,,,,,I,20221104,,
9492,2268109606,20221022,하늘**,,박순옥외***,21.0,2020-04,42202,건물용 기계·장비 설치 공사업,중소기업,일반,건 설 업,20110207,,041-674-6232,,,충남 태안군 태안읍 군청3길 13 1층 (남문리),,,,,B2,,,,,,,,I,20221104,,
9493,1178107234,20221022,모코플**,,박**,15.0,2019-03,58222,응용 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,20110518,,070-8269-4434,,,"서울특별시 중구 을지로 50 17층 1703호 (을지로2가,을지한국빌딩 스파크플러스)",,,,,C2,,,,,,,,I,20221104,,
9494,2158109953,20221022,존슨콘트롤즈인터내셔널***,,김**,498.0,2022-02,42204,소방시설 공사업,대기업,외감,건 설 업,19660127,,02-2240-6000,,,서울 중구 마른내로 34 (초동),,,,,B3,,,,,,,,I,20221104,,
9495,6108104226,20221022,유에**,,심**,5.0,2011-12,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반,정보통신업,20060518,,052-260-0878,,,울산 남구 번영로 269 (신정동),,,,,C1,,,,,,,,I,20221104,,
9496,1218102500,20221022,아이**,,김**,20.0,2018-11,42310,전기 공사업,중소기업,일반,건 설 업,20020116,,054-471-3418,,,경상북도 군위군 의흥면 산성가음로 1352-12 2층 203호 (수북리),,,,,B1,,,,,,,,I,20221104,,
9497,4188103885,20221022,우진종***,,윤**,15.0,2020-04,41229,기타 토목 시설물 건설업,중소기업,일반,건 설 업,19920903,,063-287-7758,,,전라북도 무주군 무주읍 향로산로 310 101호 트리비오,,,,,B2,,,,,,,,I,20221104,,
9498,4178109275,20221022,동보**,,강**,3.0,2018-12,42411,도장 공사업,중소기업,일반,건 설 업,19980309,,061-683-2898,,,전남 여수시 쌍봉로 54 (학동),,,,,B2,,,,,,,,I,20221104,,
