,사업자등록번호,데이터수집일자,기업명,대표자명,전화번호,팩스전화번호,우편번호,주소,상세주소,기업형태,기업규모,공기업구분,산업분류코드,산업분류코드설명,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
8688,5058108440,20221022,케어**,김**,064-756-7333,,,"제주도 제주시 516로 2870 창업보육센터 9304호 (영평동,제주국제대학교)",,일반,중소기업,,75999,그 외 기타 분류 안된 사업지원 서비스업,I,20221104,,
8689,1198103533,20221022,에이치***,류**,02-3663-8790,,,"경기도 고양시 덕양구 고양대로 1393 307호 (성사동,고양지식정보산업진흥원 성사센터)",,일반,중소기업,,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업",I,20221104,,
8690,2038100878,20221022,제이피아이헬***,김**,02-2108-2580,,,"서울 구로구 디지털로33길 28 608호 (구로동,우림이비지센터1차)",,외감,중소기업,,27219,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",I,20221104,,
8691,3248606322,20221022,엠알**,권**,02-336-0306,,,"서울특별시 금천구 가산디지털2로 166 219호 (가산동,에이스케이원타워)",,일반,중소기업,,71310,광고 대행업,I,20221104,,
8692,1058106665,20221022,지**,강**,02-324-0425,,,서울특별시 마포구 월드컵북로 78 (성산동),,일반,중소기업,,52992,"화물운송 중개, 대리 및 관련 서비스업",I,20221104,,
8693,4588805628,20221022,케이**,최**,02-749-1114,,,"서울특별시 강남구 논현로 721 3층, 4층, 5층 (논현동,에르고슬립빌딩)",,일반,중소기업,,91199,그 외 기타 스포츠 서비스업,I,20221104,,
8694,3628704950,20221022,씨큐**,공**,070-7864-3306,,,"서울특별시 금천구 가산디지털1로 16 1208호,1209호,1210호,1211호 (가산동,가산 에스케이 브이원 에이피타)",,일반,중소기업,,26421,방송장비 제조업,I,20221104,,
8695,1478703328,20221022,종합건축사사***,성**,02-499-4599,,,"서울 성동구 성수이로 66 1303호 (성수동2가,서울숲드림타워)",,일반,중소기업,,72111,건축설계 및 관련 서비스업,I,20221104,,
8696,8338603731,20221022,홀**,김**,070-7727-3908,,,서울특별시 마포구 성지길 22 지층 (합정동),,일반,중소기업,,47190,그 외 기타 종합 소매업,I,20221104,,
8697,1058706596,20221022,나눔컴**,신**,02-716-5001,,,서울 마포구 토정로 185 (창전동),,일반,중소기업,,46621,배관 및 냉ㆍ난방장치 도매업,I,20221104,,
8698,1058605574,20221022,지어신***,이**,02-701-6929,,,"서울 마포구 마포대로 44 1405호 (도화동,진도빌딩)",,외감,중소기업,,46730,화학물질 및 화학제품 도매업,I,20221104,,
8699,4028800777,20221022,노트스**,이**,010-9390-6150,,,"서울특별시 마포구 양화로 147 6동 110호 (동교동,아일렉스)",,일반,중소기업,,58221,시스템 소프트웨어 개발 및 공급업,I,20221104,,
8700,1828604420,20221022,비스킷**,김**,02-325-9662,,,"서울특별시 영등포구 국제금융로2길 37 3103호 (여의도동,에스트레뉴)",,일반,중소기업,,75992,"전시, 컨벤션 및 행사 대행업",I,20221104,,
8701,2438604681,20221022,한국티**,노우영외***,031-707-6167,,,"서울 성동구 연무장5길 9-16 307호 (성수동2가,블루스톤타워)",,일반,중소기업,,46522,통신·방송장비 및 부품 도매업,I,20221104,,
8702,1198105696,20221022,케이**,이**,070-8233-2565,,,경기도 용인시 처인구 남사읍 처인성로 41-16 1동 1층 (봉명리),,외감,중소기업,,26510,"텔레비전, 비디오 및 기타 영상기기 제조업",I,20221104,,
8703,8638605417,20221022,이지트***,도**,010-4320-1060,,,"서울 마포구 상암산로 34, 2층 (상암동,디지털큐브)",,일반,중소기업,,47219,기타 식료품 소매업,I,20221104,,
8704,1018606807,20221022,희스토***,육**,02-3672-6004,,,"서울특별시 종로구 동숭길 127 6층 (동숭동,우성빌딩)",,일반,중소기업,,56110,한식 음식점업,I,20221104,,
8705,1058605442,20221022,동아이**,이**,02-325-3122,,,서울 마포구 성산로2길 39 (성산동),,일반,중소기업,,72120,엔지니어링 서비스업,I,20221104,,
8706,7358708920,20221022,바오디스***,이**,,,,"서울특별시 금천구 가산디지털1로 181 지1층 B101호 (가산동,가산더블유센터)",,일반,중소기업,,26211,액정 표시장치 제조업,I,20221104,,
8707,1768804346,20221022,뮤직**,김지수외***,02-6298-0221,,,"서울특별시 중구 세종대로 92 9층 (태평로2가,한화금융센터 태평로)",,외감,중소기업,,64919,그 외 기타 여신금융업,I,20221104,,
8708,2388604932,20221022,망고텔**,임**,02-6332-4787,,,"서울특별시 금천구 벚꽃로 234 10층 1003호 (가산동,에이스하이엔드타워6차)",,일반,중소기업,,47312,통신기기 소매업,I,20221104,,
8709,5728609698,20221022,피*,채**,,,,"서울특별시 서초구 서초대로50길 66 5층 (서초동,성은빌딩)",,일반,중소기업,,59111,일반 영화 및 비디오물 제작업,I,20221104,,
8710,1378607308,20221022,삼부**,최**,02-333-7133,,,"서울 마포구 양화로 156 1524호 (동교동,엘지팰리스)",,일반,중소기업,,20493,접착제 및 젤라틴 제조업,I,20221104,,
8711,1448100459,20221022,맘편한**,정**,070-8154-8833,,,"서울특별시 강남구 강남대로94길 10 12층 (역삼동,케이스퀘어빌딩)",,일반,중소기업,,47919,기타 통신 판매업,I,20221104,,
8712,4158801609,20221022,융지유**,정**,070-5143-1603,,,경기도 수원시 권선구 정조로536번길 30 1층 101호 (세류동),,일반,중소기업,,46522,통신·방송장비 및 부품 도매업,I,20221104,,
8713,2528806622,20221022,아이젠파마***,고**,02-711-0142,,,"서울특별시 마포구 마포대로 163 14층 (공덕동,서울신용보증재단빌딩)",,일반,중소기업,,46441,의약품 도매업,I,20221104,,
8714,1078701560,20221022,비즈니스서비***,이**,02-330-2303,,,"서울특별시 마포구 매봉산로 37, 10층 (상암동,디엠씨산학협력연구센터)",,일반,중소기업,,85000,교육 서비스업,I,20221104,,
8715,2148801434,20221022,포비즈***,신**,02-2058-2214,,,"서울 서초구 바우뫼로37길 56 2층 (양재동,건영빌딩)",,일반,중소기업,,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업,I,20221104,,
8716,2498705693,20221022,미니멈포***,서**,02-794-7998,,,서울특별시 마포구 연남로1길 79-5 (연남동),,일반,중소기업,,33999,그 외 기타 달리 분류되지 않은 제품 제조업,I,20221104,,
8717,2118700337,20221022,브랜드***,박**,02-703-0300,,,"서울 마포구 마포대로 53 A동 1404호 (도화동,마포트라펠리스)",,일반,중소기업,,71531,경영컨설팅업,I,20221104,,
8718,6198803850,20221022,넷**,최**,02-576-8342,,,"서울특별시 강남구 도곡로1길 14 7층 707호 (역삼동,삼일프라자)",,일반,중소기업,,46522,통신·방송장비 및 부품 도매업,I,20221104,,
8719,3418101817,20221022,포스**,김**,033-256-8400,,,강원 춘천시 동면 만천로 104-1 2층 (만천리),,일반,중소기업,,42321,일반 통신 공사업,I,20221104,,
8720,6048608992,20221022,스토**,문**,031-902-0601,,,"서울특별시 마포구 양화로8길 24 2층 (서교동,파피루스빌딩)",,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업,I,20221104,,
8721,4568801606,20221022,동부코리***,윤**,02-8124-4112,,,"서울특별시 금천구 디지털로9길 32 B동 601호 (가산동,갑을그레이트밸리)",,일반,중소기업,,42321,일반 통신 공사업,I,20221104,,
8722,1018601653,20221022,씨에스아이시***,임**,02-2266-4100,,,"서울 마포구 양화로 85 6층 (서교동,동현빌딩)",,일반,중소기업,,75991,콜센터 및 텔레마케팅 서비스업,I,20221104,,
8723,3968702283,20221022,학생독***,장**,070-8152-3848,,,서울특별시 서초구 서초대로 396 20층 (서초동),,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업,I,20221104,,
8724,1058604287,20221022,바소**,김**,02-333-3758,,,"서울 마포구 월드컵북로 137 504호 (성산동,씨에스타워)",,일반,중소기업,,46592,의료기기 도매업,I,20221104,,
8725,1018605066,20221022,더케이예다***,오**,02-2090-3123,,,"서울특별시 마포구 마포대로 86 (도화동,창강빌딩)",,외감,중소기업,,96921,장례식장 및 장의관련 서비스업,I,20221104,,
8726,6968809555,20221022,오드아이***,이**,02-322-7870,,,"서울특별시 강남구 영동대로 602 6층 에프168 (삼성동,삼성동 미켈란107)",,일반,중소기업,,59201,음악 및 기타 오디오물 출판업,I,20221104,,
8727,1198606362,20221022,알에스***,공**,02-2038-8968,,,"서울 마포구 마포대로 173 1013호 (공덕동,마포현대하이엘)",,일반,중소기업,,62090,기타 정보기술 및 컴퓨터 운영 관련 서비스업,I,20221104,,
8728,1348606269,20221022,나**,박**,070-4469-8155,,,서울특별시 마포구 동교로12안길 24 3층 (서교동),,일반,중소기업,,58219,기타 게임 소프트웨어 개발 및 공급업,I,20221104,,
8729,7628808866,20221022,탱고**,김**,,,,"경기도 성남시 수정구 대왕판교로 815 371호 (시흥동,드론기업지원허브)",,일반,중소기업,,31312,무인 항공기 및 무인 비행장치 제조업,I,20221104,,
8730,1888709866,20221022,아이테르***,김**,02-2257-8883,,,"서울특별시 마포구 동교로47길 26 1층 (연남동,연남동고깔집)",,일반,중소기업,,47190,그 외 기타 종합 소매업,I,20221104,,
8731,6178608717,20221022,제**,변**,051-633-1800,,,부산 남구 수영로39번길 49 3층 (문현동),,일반,중소기업,,46522,통신·방송장비 및 부품 도매업,I,20221104,,
8732,1058705597,20221022,케이플**,박**,02-6480-5506,,,"서울특별시 마포구 마포대로 86 17층 1711호 (도화동,창강빌딩)",,일반,중소기업,,66199,그 외 기타 금융 지원 서비스업,I,20221104,,
8733,1198703735,20221022,빛*,김**,02-6264-9990,,,"서울특별시 금천구 가산디지털1로 165 1202호 (가산동,가산비지니스센터)",,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업,I,20221104,,
8734,1058605911,20221022,미래기***,권**,02-334-3644,,,"서울특별시 마포구 성미산로 94 401호 (성산동,호수빌딩)",,일반,중소기업,,42137,비계 및 형틀 공사업,I,20221104,,
8735,2208203789,20221022,한국여***,장**,02-336-6364,,,"서울 마포구 월드컵북로5길 13 5층 (서교동,한국여성재단빌딩)",,일반,기타(비영리법인),,94900,기타 협회 및 단체,I,20221104,,
8736,1068601189,20221022,스티븐리치앤어소시***,김승현***,02-3274-9000,,,"서울 마포구 마포대로16길 7-11 2,3,4,5층 (아현동)",,일반,중소기업,,73201,인테리어 디자인업,I,20221104,,
8737,3488704865,20221022,와이에***,김**,042-824-0209,,,충청북도 진천군 덕산읍 용몽2길 5 (용몽리),,일반,중소기업,,42321,일반 통신 공사업,I,20221104,,
8738,4108604889,20221022,다빈**,서**,070-4221-7541,,,광주광역시 광산구 비아로24번길 56-4 (비아동),,일반,중소기업,,42321,일반 통신 공사업,I,20221104,,
8739,1058603036,20221022,성산정보***,김**,02-703-7871,,,"서울특별시 마포구 만리재로 15 14층 (공덕동,제일빌딩)",,일반,중소기업,,42322,내부 통신배선 공사업,I,20221104,,
8740,1058209828,20221022,국제개발협력민간***,오**,02-2279-1705,,,"서울 마포구 독막로 282 4층 (대흥동,대흥빌딩)",,일반,기타(비영리법인),,94990,그 외 기타 협회 및 단체,I,20221104,,
8741,6328102512,20221022,큐브인터***,윤**,02-2282-7782,,,"서울특별시 금천구 가산디지털1로 88 14층 1404호 (가산동,아이티프리미어타워)",,일반,중소기업,,71531,경영컨설팅업,I,20221104,,
8742,5268705583,20221022,소프**,김**,070-8676-8440,,,"서울특별시 마포구 마포대로 49 5층 8호,9호 (도화동,성우빌딩)",,일반,중소기업,,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
8743,5618707976,20221022,달디**,김**,032-578-5789,,,인천광역시 서구 북항로207번길 13 에이동 (원창동),,일반,중소기업,,26410,유선 통신장비 제조업,I,20221104,,
8744,1058705631,20221022,디자인**,심한주외***,02-335-7120,,,"서울특별시 영등포구 양평로 93 4층 (양평동4가,양화빌딩)",,일반,중소기업,,42410,"도장, 도배 및 내장 공사업",I,20221104,,
8745,1058206953,20221022,한국항공우주산업진***,김**,02-612-2320,,,서울 마포구 대흥로 26 (용강동),,일반,기타(비영리법인),,68110,부동산 임대업,I,20221104,,
8746,4638105989,20221022,디피앤스***,이**,,,,"서울특별시 마포구 양화로 186 538호 (동교동,엘씨타워)",,일반,중소기업,,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
8747,8198807887,20221022,스위트스팟정***,진**,031-902-8992,,,부산광역시 북구 만덕1로 53 1층 102호 (만덕동),,일반,중소기업,,46522,통신·방송장비 및 부품 도매업,I,20221104,,
8748,2208100824,20221022,제로투**,김**,02-740-3105,,,"서울특별시 마포구 상암산로 76 17층18층 (상암동,와이티엔뉴스퀘어)",,등록,중견기업,,14194,유아용 의복 제조업,I,20221104,,
8749,2148806109,20221022,올림커뮤니***,김**,02-338-7940,,,"서울특별시 강서구 공항대로 242 401호, 407호 (마곡동,열린엠타워)",,일반,중소기업,,42412,"도배, 실내 장식 및 내장 목공사업",I,20221104,,
8750,1058706833,20221022,브**,조**,070-4531-0501,,,"서울 마포구 성미산로 85 402호 (성산동,한성빌딩)",,일반,중소기업,,75992,"전시, 컨벤션 및 행사 대행업",I,20221104,,
8751,1058605420,20221022,씨케이***,바바히***,02-783-5201,,,"서울특별시 마포구 신수로 44 3층 (신수동,삼영빌딩)",,외감,중소기업,,46599,그 외 기타 기계 및 장비 도매업,I,20221104,,
8752,1058707152,20221022,오렌지**,김**,02-3147-1401,,,서울특별시 종로구 평창11길 6-1 (평창동),,일반,중소기업,,71310,광고 대행업,I,20221104,,
8753,2028103427,20221022,코스타해***,신**,02-728-5200,,,"서울 마포구 신수로 44 6층 (신수동,삼영익스프레스빌딩)",,일반,중소기업,,52991,통관 대리 및 관련 서비스업,I,20221104,,
8754,2048206190,20221022,한국희***,최**,02-365-4673,,,서울특별시 마포구 동교로 162-5 2층 (서교동),,일반,기타(비영리법인),,87000,사회복지 서비스업,I,20221104,,
8755,5598705371,20221022,씨이에**,최**,02-1211-1211,,,"서울특별시 동대문구 천호대로85길 14 701호 (장안동,이화빌딩)",,일반,중소기업,,46522,통신·방송장비 및 부품 도매업,I,20221104,,
8756,1138100047,20221022,애경자***,김**,02-818-1163,,,"서울특별시 마포구 양화로 188 14층 (동교동,애경타워)",,외감,중견기업,,47111,백화점,I,20221104,,
8757,1058700605,20221022,하트미**,김**,02-338-1170,,,"서울특별시 마포구 동교로 154 3층 (서교동,성화빌딩)",,일반,중소기업,,71310,광고 대행업,I,20221104,,
8758,6178100336,20221022,쏘우웨**,신**,031-742-0085,,,"경기 성남시 중원구 사기막골로 124 메가센터동 1206호 (상대원동,SKn테크노파크)",,일반,중소기업,,26420,방송 및 무선 통신장비 제조업,I,20221104,,
8759,3058606880,20221022,에어**,김**,070-7652-3440,,,"대전 유성구 테크노2로 160 109호, 412호 (용산동,충남대학교창업지원센터)",,일반,중소기업,,22299,그 외 기타 플라스틱 제품 제조업,I,20221104,,
8760,2208100463,20221022,코리아피***,김**,02-565-3337,,,서울 마포구 양화로 93 (서교동),,일반,중소기업,,63991,데이터베이스 및 온라인정보 제공업,I,20221104,,
8761,7818609557,20221022,이오에스***,유**,02-701-9093,,,"서울특별시 마포구 삼개로 38 305호 (도화동,우성에이상가)",,일반,중소기업,,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",I,20221104,,
8762,8818606688,20221022,프렛즐스***,윤**,02-6382-0303,,,서울특별시 마포구 연남로 29 3층 (연남동),,일반,중소기업,,59112,애니메이션 영화 및 비디오물 제작업,I,20221104,,
